"CreatedTime","CreatedTimeUTC","Location","OrderID","Channel","Payment","PaymentAmount","DiscountTotal","SubTotal","Tax","VAT","ProductNames","ItemPrice","ItemQuantities"
"2023-08-30 22:49:33+0200","2023-08-30 20:49:33","Alicante - Periodista Rodolfo Salazar","5EEA0","Uber Eats","ONLINE",16.0,0.0,16.0,0.0,1.46,"La Muergana",1450,1
"2023-08-30 22:49:33+0200","2023-08-30 20:49:33","Alicante - Periodista Rodolfo Salazar","5EEA0","Uber Eats","ONLINE",16.0,0.0,16.0,0.0,1.46,"Pan normal",0,1
"2023-08-30 22:49:33+0200","2023-08-30 20:49:33","Alicante - Periodista Rodolfo Salazar","5EEA0","Uber Eats","ONLINE",16.0,0.0,16.0,0.0,1.46,"Hecha",0,1
"2023-08-30 22:49:33+0200","2023-08-30 20:49:33","Alicante - Periodista Rodolfo Salazar","5EEA0","Uber Eats","ONLINE",16.0,0.0,16.0,0.0,1.46,"Patatas fritas caseras",0,1
"2023-08-30 22:49:33+0200","2023-08-30 20:49:33","Alicante - Periodista Rodolfo Salazar","5EEA0","Uber Eats","ONLINE",16.0,0.0,16.0,0.0,1.46,"Hamburguesa normal",0,1
"2023-08-30 22:49:33+0200","2023-08-30 20:49:33","Alicante - Periodista Rodolfo Salazar","5EEA0","Uber Eats","ONLINE",16.0,0.0,16.0,0.0,1.46,"Sin Extras",0,1
"2023-08-30 22:49:33+0200","2023-08-30 20:49:33","Alicante - Periodista Rodolfo Salazar","5EEA0","Uber Eats","ONLINE",16.0,0.0,16.0,0.0,1.46,"MayoBacon (Servidas aparte)",150,1
"2023-08-30 22:26:23+0200","2023-08-30 20:26:23","Alicante - Bazan","6701F","Uber Eats","ONLINE",28.3,0.0,28.3,0.0,2.58,"Trío Criollo",1220,1
"2023-08-30 22:26:23+0200","2023-08-30 20:26:23","Alicante - Bazan","6701F","Uber Eats","ONLINE",28.3,0.0,28.3,0.0,2.58,"LA UNO",1460,1
"2023-08-30 22:26:23+0200","2023-08-30 20:26:23","Alicante - Bazan","6701F","Uber Eats","ONLINE",28.3,0.0,28.3,0.0,2.58,"Pan normal",0,1
"2023-08-30 22:26:23+0200","2023-08-30 20:26:23","Alicante - Bazan","6701F","Uber Eats","ONLINE",28.3,0.0,28.3,0.0,2.58,"Madurada HECHA",0,1
"2023-08-30 22:26:23+0200","2023-08-30 20:26:23","Alicante - Bazan","6701F","Uber Eats","ONLINE",28.3,0.0,28.3,0.0,2.58,"Patatas fritas caseras",0,1
"2023-08-30 22:26:23+0200","2023-08-30 20:26:23","Alicante - Bazan","6701F","Uber Eats","ONLINE",28.3,0.0,28.3,0.0,2.58,"Hamburguesa normal",0,1
"2023-08-30 22:26:23+0200","2023-08-30 20:26:23","Alicante - Bazan","6701F","Uber Eats","ONLINE",28.3,0.0,28.3,0.0,2.58,"Queso Caribeño",150,1
"2023-08-30 22:29:27+0200","2023-08-30 20:29:27","Alicante - Bazan","AV5EVJ7N","Glovo","CARD",26.9,0.0,26.9,0.0,0.0,"Caprichosa",1290,1
"2023-08-30 22:29:27+0200","2023-08-30 20:29:27","Alicante - Bazan","AV5EVJ7N","Glovo","CARD",26.9,0.0,26.9,0.0,0.0,"Pan normal",0,2
"2023-08-30 22:29:27+0200","2023-08-30 20:29:27","Alicante - Bazan","AV5EVJ7N","Glovo","CARD",26.9,0.0,26.9,0.0,0.0,"Pollo CRISPY casero",0,1
"2023-08-30 22:29:27+0200","2023-08-30 20:29:27","Alicante - Bazan","AV5EVJ7N","Glovo","CARD",26.9,0.0,26.9,0.0,0.0,"Patatas fritas caseras",0,1
"2023-08-30 22:29:27+0200","2023-08-30 20:29:27","Alicante - Bazan","AV5EVJ7N","Glovo","CARD",26.9,0.0,26.9,0.0,0.0,"Hamburguesa normal",0,2
"2023-08-30 22:29:27+0200","2023-08-30 20:29:27","Alicante - Bazan","AV5EVJ7N","Glovo","CARD",26.9,0.0,26.9,0.0,0.0,"Sin Extras",0,2
"2023-08-30 22:29:27+0200","2023-08-30 20:29:27","Alicante - Bazan","AV5EVJ7N","Glovo","CARD",26.9,0.0,26.9,0.0,0.0,"Cheesebacon",1250,1
"2023-08-30 22:29:27+0200","2023-08-30 20:29:27","Alicante - Bazan","AV5EVJ7N","Glovo","CARD",26.9,0.0,26.9,0.0,0.0,"Hecha",0,1
"2023-08-30 22:29:27+0200","2023-08-30 20:29:27","Alicante - Bazan","AV5EVJ7N","Glovo","CARD",26.9,0.0,26.9,0.0,0.0,"Mixto de patatas y boniato",150,1
"2023-08-30 22:18:46+0200","2023-08-30 20:18:46","Alicante - Periodista Rodolfo Salazar","14E3F","Uber Eats","ONLINE",15.1,0.0,15.1,0.0,1.37,"Como Ego (para 1)",1340,1
"2023-08-30 22:18:46+0200","2023-08-30 20:18:46","Alicante - Periodista Rodolfo Salazar","14E3F","Uber Eats","ONLINE",15.1,0.0,15.1,0.0,1.37,"Coca-Cola Zero",0,1
"2023-08-30 22:18:46+0200","2023-08-30 20:18:46","Alicante - Periodista Rodolfo Salazar","14E3F","Uber Eats","ONLINE",15.1,0.0,15.1,0.0,1.37,"La Muergana",170,1
"2023-08-30 22:18:46+0200","2023-08-30 20:18:46","Alicante - Periodista Rodolfo Salazar","14E3F","Uber Eats","ONLINE",15.1,0.0,15.1,0.0,1.37,"Hecha",0,1
"2023-08-30 22:15:44+0200","2023-08-30 20:15:44","Alicante - Bazan","9A0F4","Uber Eats","ONLINE",19.0,0.0,19.0,0.0,1.73,"LA UNO",1460,1
"2023-08-30 22:15:44+0200","2023-08-30 20:15:44","Alicante - Bazan","9A0F4","Uber Eats","ONLINE",19.0,0.0,19.0,0.0,1.73,"Pan normal",0,1
"2023-08-30 22:15:44+0200","2023-08-30 20:15:44","Alicante - Bazan","9A0F4","Uber Eats","ONLINE",19.0,0.0,19.0,0.0,1.73,"Madurada HECHA",0,1
"2023-08-30 22:15:44+0200","2023-08-30 20:15:44","Alicante - Bazan","9A0F4","Uber Eats","ONLINE",19.0,0.0,19.0,0.0,1.73,"Patatas fritas caseras",0,1
"2023-08-30 22:15:44+0200","2023-08-30 20:15:44","Alicante - Bazan","9A0F4","Uber Eats","ONLINE",19.0,0.0,19.0,0.0,1.73,"Una más de ternera gallega",250,1
"2023-08-30 22:15:44+0200","2023-08-30 20:15:44","Alicante - Bazan","9A0F4","Uber Eats","ONLINE",19.0,0.0,19.0,0.0,1.73,"Sin Extras",0,1
"2023-08-30 22:15:44+0200","2023-08-30 20:15:44","Alicante - Bazan","9A0F4","Uber Eats","ONLINE",19.0,0.0,19.0,0.0,1.73,"Cocacola zero bote",190,1
"2023-08-30 21:52:24+0200","2023-08-30 19:52:24","Alicante - Bazan","BEC1D","Uber Eats","ONLINE",14.6,0.0,14.6,0.0,1.33,"LA UNO",1460,1
"2023-08-30 21:52:24+0200","2023-08-30 19:52:24","Alicante - Bazan","BEC1D","Uber Eats","ONLINE",14.6,0.0,14.6,0.0,1.33,"Pan normal",0,1
"2023-08-30 21:52:24+0200","2023-08-30 19:52:24","Alicante - Bazan","BEC1D","Uber Eats","ONLINE",14.6,0.0,14.6,0.0,1.33,"Madurada PUNTO MENOS",0,1
"2023-08-30 21:52:24+0200","2023-08-30 19:52:24","Alicante - Bazan","BEC1D","Uber Eats","ONLINE",14.6,0.0,14.6,0.0,1.33,"Patatas fritas caseras",0,1
"2023-08-30 21:52:24+0200","2023-08-30 19:52:24","Alicante - Bazan","BEC1D","Uber Eats","ONLINE",14.6,0.0,14.6,0.0,1.33,"Hamburguesa normal",0,1
"2023-08-30 21:52:24+0200","2023-08-30 19:52:24","Alicante - Bazan","BEC1D","Uber Eats","ONLINE",14.6,0.0,14.6,0.0,1.33,"Sin Extras",0,1
"2023-08-30 21:29:07+0200","2023-08-30 19:29:07","Alicante - Bazan","C21CC","Uber Eats","ONLINE",55.5,0.0,55.5,0.0,5.06,"La Vegana",1450,1
"2023-08-30 21:29:07+0200","2023-08-30 19:29:07","Alicante - Bazan","C21CC","Uber Eats","ONLINE",55.5,0.0,55.5,0.0,5.06,"Hamburguesa normal",0,4
"2023-08-30 21:29:07+0200","2023-08-30 19:29:07","Alicante - Bazan","C21CC","Uber Eats","ONLINE",55.5,0.0,55.5,0.0,5.06,"Boniato frito",150,1
"2023-08-30 21:29:07+0200","2023-08-30 19:29:07","Alicante - Bazan","C21CC","Uber Eats","ONLINE",55.5,0.0,55.5,0.0,5.06,"Sin Extras",0,4
"2023-08-30 21:29:07+0200","2023-08-30 19:29:07","Alicante - Bazan","C21CC","Uber Eats","ONLINE",55.5,0.0,55.5,0.0,5.06,"Inglesa",1250,2
"2023-08-30 21:29:07+0200","2023-08-30 19:29:07","Alicante - Bazan","C21CC","Uber Eats","ONLINE",55.5,0.0,55.5,0.0,5.06,"Pan normal",0,3
"2023-08-30 21:29:07+0200","2023-08-30 19:29:07","Alicante - Bazan","C21CC","Uber Eats","ONLINE",55.5,0.0,55.5,0.0,5.06,"POLLO a la plancha en vez de carne",0,1
"2023-08-30 21:29:07+0200","2023-08-30 19:29:07","Alicante - Bazan","C21CC","Uber Eats","ONLINE",55.5,0.0,55.5,0.0,5.06,"Patatas fritas caseras",0,3
"2023-08-30 21:29:07+0200","2023-08-30 19:29:07","Alicante - Bazan","C21CC","Uber Eats","ONLINE",55.5,0.0,55.5,0.0,5.06,"Pollo CRISPY casero",0,1
"2023-08-30 21:29:07+0200","2023-08-30 19:29:07","Alicante - Bazan","C21CC","Uber Eats","ONLINE",55.5,0.0,55.5,0.0,5.06,"La Muergana",1450,1
"2023-08-30 21:29:07+0200","2023-08-30 19:29:07","Alicante - Bazan","C21CC","Uber Eats","ONLINE",55.5,0.0,55.5,0.0,5.06,"Punto menos",0,1
"2023-08-30 21:42:15+0200","2023-08-30 19:42:15","Alicante - Bazan","AD1MLMNL","Glovo","CARD",24.5,0.0,24.5,0.0,0.0,"Chicken Tenders",770,1
"2023-08-30 21:42:15+0200","2023-08-30 19:42:15","Alicante - Bazan","AD1MLMNL","Glovo","CARD",24.5,0.0,24.5,0.0,0.0,"Salsa BBQ (Servidas aparte)",100,1
"2023-08-30 21:42:15+0200","2023-08-30 19:42:15","Alicante - Bazan","AD1MLMNL","Glovo","CARD",24.5,0.0,24.5,0.0,0.0,"Perla Negra",1430,1
"2023-08-30 21:42:15+0200","2023-08-30 19:42:15","Alicante - Bazan","AD1MLMNL","Glovo","CARD",24.5,0.0,24.5,0.0,0.0,"Pan normal",0,1
"2023-08-30 21:42:15+0200","2023-08-30 19:42:15","Alicante - Bazan","AD1MLMNL","Glovo","CARD",24.5,0.0,24.5,0.0,0.0,"Madurada PUNTO en lugar de carne normal",150,1
"2023-08-30 21:42:15+0200","2023-08-30 19:42:15","Alicante - Bazan","AD1MLMNL","Glovo","CARD",24.5,0.0,24.5,0.0,0.0,"Patatas fritas caseras",0,1
"2023-08-30 21:42:15+0200","2023-08-30 19:42:15","Alicante - Bazan","AD1MLMNL","Glovo","CARD",24.5,0.0,24.5,0.0,0.0,"Hamburguesa normal",0,1
"2023-08-30 21:42:15+0200","2023-08-30 19:42:15","Alicante - Bazan","AD1MLMNL","Glovo","CARD",24.5,0.0,24.5,0.0,0.0,"Sin Extras",0,1
"2023-08-30 21:21:22+0200","2023-08-30 19:21:22","Alicante - Bazan","40155","Uber Eats","ONLINE",68.8,0.0,68.8,0.0,6.25,"El Zar",1490,1
"2023-08-30 21:21:22+0200","2023-08-30 19:21:22","Alicante - Bazan","40155","Uber Eats","ONLINE",68.8,0.0,68.8,0.0,6.25,"Pan normal",0,1
"2023-08-30 21:21:22+0200","2023-08-30 19:21:22","Alicante - Bazan","40155","Uber Eats","ONLINE",68.8,0.0,68.8,0.0,6.25,"Madurada PUNTO",0,1
"2023-08-30 21:21:22+0200","2023-08-30 19:21:22","Alicante - Bazan","40155","Uber Eats","ONLINE",68.8,0.0,68.8,0.0,6.25,"Patatas fritas caseras",0,1
"2023-08-30 21:21:22+0200","2023-08-30 19:21:22","Alicante - Bazan","40155","Uber Eats","ONLINE",68.8,0.0,68.8,0.0,6.25,"Hamburguesa normal",0,1
"2023-08-30 21:21:22+0200","2023-08-30 19:21:22","Alicante - Bazan","40155","Uber Eats","ONLINE",68.8,0.0,68.8,0.0,6.25,"Sin Extras",0,8
"2023-08-30 21:21:22+0200","2023-08-30 19:21:22","Alicante - Bazan","40155","Uber Eats","ONLINE",68.8,0.0,68.8,0.0,6.25,"Arepa Reina Pepiada",770,3
"2023-08-30 21:21:22+0200","2023-08-30 19:21:22","Alicante - Bazan","40155","Uber Eats","ONLINE",68.8,0.0,68.8,0.0,6.25,"Asada",0,7
"2023-08-30 21:21:22+0200","2023-08-30 19:21:22","Alicante - Bazan","40155","Uber Eats","ONLINE",68.8,0.0,68.8,0.0,6.25,"Sin guarnicion",0,7
"2023-08-30 21:21:22+0200","2023-08-30 19:21:22","Alicante - Bazan","40155","Uber Eats","ONLINE",68.8,0.0,68.8,0.0,6.25,"Arepa Sifrina",770,1
"2023-08-30 21:21:22+0200","2023-08-30 19:21:22","Alicante - Bazan","40155","Uber Eats","ONLINE",68.8,0.0,68.8,0.0,6.25,"Arepa Rumbera Remix",770,3
"2023-08-30 20:58:40+0200","2023-08-30 18:58:40","Alicante - Periodista Rodolfo Salazar","135287880","Just Eat","CARD",32.99,0.0,31.0,0.0,2.81,"Cheesebacon",1250,2
"2023-08-30 20:58:40+0200","2023-08-30 18:58:40","Alicante - Periodista Rodolfo Salazar","135287880","Just Eat","CARD",32.99,0.0,31.0,0.0,2.81,"MayoBacon (Servidas aparte)",150,4
"2023-08-30 20:58:40+0200","2023-08-30 18:58:40","Alicante - Periodista Rodolfo Salazar","135287880","Just Eat","CARD",32.99,0.0,31.0,0.0,2.81,"Pan normal",0,2
"2023-08-30 20:58:40+0200","2023-08-30 18:58:40","Alicante - Periodista Rodolfo Salazar","135287880","Just Eat","CARD",32.99,0.0,31.0,0.0,2.81,"Al punto",0,2
"2023-08-30 20:58:40+0200","2023-08-30 18:58:40","Alicante - Periodista Rodolfo Salazar","135287880","Just Eat","CARD",32.99,0.0,31.0,0.0,2.81,"Patatas fritas caseras",0,2
"2023-08-30 20:58:40+0200","2023-08-30 18:58:40","Alicante - Periodista Rodolfo Salazar","135287880","Just Eat","CARD",32.99,0.0,31.0,0.0,2.81,"Hamburguesa normal",0,2
"2023-08-30 20:58:40+0200","2023-08-30 18:58:40","Alicante - Periodista Rodolfo Salazar","135287880","Just Eat","CARD",32.99,0.0,31.0,0.0,2.81,"Sin Extras",0,2
"2023-08-30 20:44:59+0200","2023-08-30 18:44:59","Alicante - Periodista Rodolfo Salazar","217","Glovo","CARD",23.8,0.0,23.8,0.0,0.0,"LA UNO",1460,1
"2023-08-30 20:44:59+0200","2023-08-30 18:44:59","Alicante - Periodista Rodolfo Salazar","217","Glovo","CARD",23.8,0.0,23.8,0.0,0.0,"Pan normal",0,1
"2023-08-30 20:44:59+0200","2023-08-30 18:44:59","Alicante - Periodista Rodolfo Salazar","217","Glovo","CARD",23.8,0.0,23.8,0.0,0.0,"Madurada HECHA",0,1
"2023-08-30 20:44:59+0200","2023-08-30 18:44:59","Alicante - Periodista Rodolfo Salazar","217","Glovo","CARD",23.8,0.0,23.8,0.0,0.0,"Patatas fritas caseras",0,1
"2023-08-30 20:44:59+0200","2023-08-30 18:44:59","Alicante - Periodista Rodolfo Salazar","217","Glovo","CARD",23.8,0.0,23.8,0.0,0.0,"Hamburguesa normal",0,1
"2023-08-30 20:44:59+0200","2023-08-30 18:44:59","Alicante - Periodista Rodolfo Salazar","217","Glovo","CARD",23.8,0.0,23.8,0.0,0.0,"Sin Extras",0,2
"2023-08-30 20:44:59+0200","2023-08-30 18:44:59","Alicante - Periodista Rodolfo Salazar","217","Glovo","CARD",23.8,0.0,23.8,0.0,0.0,"MayoTrufa (Servidas aparte)",150,1
"2023-08-30 20:44:59+0200","2023-08-30 18:44:59","Alicante - Periodista Rodolfo Salazar","217","Glovo","CARD",23.8,0.0,23.8,0.0,0.0,"Arepa Reina Pepiada",770,1
"2023-08-30 20:44:59+0200","2023-08-30 18:44:59","Alicante - Periodista Rodolfo Salazar","217","Glovo","CARD",23.8,0.0,23.8,0.0,0.0,"Frita",0,1
"2023-08-30 20:44:59+0200","2023-08-30 18:44:59","Alicante - Periodista Rodolfo Salazar","217","Glovo","CARD",23.8,0.0,23.8,0.0,0.0,"Sin guarnicion",0,1
"2023-08-30 20:12:02+0200","2023-08-30 18:12:02","Alicante - Periodista Rodolfo Salazar","449","Glovo","CARD",14.2,0.0,14.2,0.0,0.0,"RABIOSA",1420,1
"2023-08-30 20:12:02+0200","2023-08-30 18:12:02","Alicante - Periodista Rodolfo Salazar","449","Glovo","CARD",14.2,0.0,14.2,0.0,0.0,"Madurada HECHA",0,1
"2023-08-30 20:12:02+0200","2023-08-30 18:12:02","Alicante - Periodista Rodolfo Salazar","449","Glovo","CARD",14.2,0.0,14.2,0.0,0.0,"Patatas fritas caseras",0,1
"2023-08-30 15:25:01+0200","2023-08-30 13:25:01","Alicante - Periodista Rodolfo Salazar","9C18B","Uber Eats","ONLINE",15.1,0.0,15.1,0.0,1.37,"Como Ego (para 1)",1340,1
"2023-08-30 15:25:01+0200","2023-08-30 13:25:01","Alicante - Periodista Rodolfo Salazar","9C18B","Uber Eats","ONLINE",15.1,0.0,15.1,0.0,1.37,"Nestea",0,1
"2023-08-30 15:25:01+0200","2023-08-30 13:25:01","Alicante - Periodista Rodolfo Salazar","9C18B","Uber Eats","ONLINE",15.1,0.0,15.1,0.0,1.37,"La Muergana",170,1
"2023-08-30 15:25:01+0200","2023-08-30 13:25:01","Alicante - Periodista Rodolfo Salazar","9C18B","Uber Eats","ONLINE",15.1,0.0,15.1,0.0,1.37,"Punto",0,1
"2023-08-30 15:06:53+0200","2023-08-30 13:06:53","Alicante - Periodista Rodolfo Salazar","883","Glovo","CARD",26.8,0.0,26.8,0.0,0.0,"Combo Duo (Para 2)",2680,1
"2023-08-30 15:06:53+0200","2023-08-30 13:06:53","Alicante - Periodista Rodolfo Salazar","883","Glovo","CARD",26.8,0.0,26.8,0.0,0.0,"Coca-Cola",0,1
"2023-08-30 15:06:53+0200","2023-08-30 13:06:53","Alicante - Periodista Rodolfo Salazar","883","Glovo","CARD",26.8,0.0,26.8,0.0,0.0,"Nestea",0,1
"2023-08-30 15:06:53+0200","2023-08-30 13:06:53","Alicante - Periodista Rodolfo Salazar","883","Glovo","CARD",26.8,0.0,26.8,0.0,0.0,"La Beety Miranda",0,1
"2023-08-30 15:06:53+0200","2023-08-30 13:06:53","Alicante - Periodista Rodolfo Salazar","883","Glovo","CARD",26.8,0.0,26.8,0.0,0.0,"La Beety Miranda",0,1
"2023-08-30 15:06:53+0200","2023-08-30 13:06:53","Alicante - Periodista Rodolfo Salazar","883","Glovo","CARD",26.8,0.0,26.8,0.0,0.0,"Punto Menos",0,1
"2023-08-30 15:06:53+0200","2023-08-30 13:06:53","Alicante - Periodista Rodolfo Salazar","883","Glovo","CARD",26.8,0.0,26.8,0.0,0.0,"Punto menos",0,1
"2023-08-30 13:57:09+0200","2023-08-30 11:57:09","Alicante - Bazan","D4F81","Uber Eats","ONLINE",14.0,0.0,14.0,0.0,1.27,"Custom Burger",950,1
"2023-08-30 13:57:09+0200","2023-08-30 11:57:09","Alicante - Bazan","D4F81","Uber Eats","ONLINE",14.0,0.0,14.0,0.0,1.27,"Pan normal",0,1
"2023-08-30 13:57:09+0200","2023-08-30 11:57:09","Alicante - Bazan","D4F81","Uber Eats","ONLINE",14.0,0.0,14.0,0.0,1.27,"Al punto",0,1
"2023-08-30 13:57:09+0200","2023-08-30 11:57:09","Alicante - Bazan","D4F81","Uber Eats","ONLINE",14.0,0.0,14.0,0.0,1.27,"Patatas fritas caseras",0,1
"2023-08-30 13:57:09+0200","2023-08-30 11:57:09","Alicante - Bazan","D4F81","Uber Eats","ONLINE",14.0,0.0,14.0,0.0,1.27,"Hamburguesa normal",0,1
"2023-08-30 13:57:09+0200","2023-08-30 11:57:09","Alicante - Bazan","D4F81","Uber Eats","ONLINE",14.0,0.0,14.0,0.0,1.27,"Queso Cheddar",100,1
"2023-08-30 13:57:09+0200","2023-08-30 11:57:09","Alicante - Bazan","D4F81","Uber Eats","ONLINE",14.0,0.0,14.0,0.0,1.27,"Lechuga",50,2
"2023-08-30 13:57:09+0200","2023-08-30 11:57:09","Alicante - Bazan","D4F81","Uber Eats","ONLINE",14.0,0.0,14.0,0.0,1.27,"Cebolla Cruda",50,1
"2023-08-30 13:57:09+0200","2023-08-30 11:57:09","Alicante - Bazan","D4F81","Uber Eats","ONLINE",14.0,0.0,14.0,0.0,1.27,"Cebolla Caramelizada",100,1
"2023-08-30 13:57:09+0200","2023-08-30 11:57:09","Alicante - Bazan","D4F81","Uber Eats","ONLINE",14.0,0.0,14.0,0.0,1.27,"Salsa Tepuy (Servidas aparte)",100,1
"2023-08-29 22:19:45+0200","2023-08-29 20:19:45","Alicante - Periodista Rodolfo Salazar","0156F","Uber Eats","ONLINE",40.1,0.0,40.1,0.0,3.65,"Tequemix",990,1
"2023-08-29 22:19:45+0200","2023-08-29 20:19:45","Alicante - Periodista Rodolfo Salazar","0156F","Uber Eats","ONLINE",40.1,0.0,40.1,0.0,3.65,"Tepuy",0,1
"2023-08-29 22:19:45+0200","2023-08-29 20:19:45","Alicante - Periodista Rodolfo Salazar","0156F","Uber Eats","ONLINE",40.1,0.0,40.1,0.0,3.65,"Caprichosa",1290,1
"2023-08-29 22:19:45+0200","2023-08-29 20:19:45","Alicante - Periodista Rodolfo Salazar","0156F","Uber Eats","ONLINE",40.1,0.0,40.1,0.0,3.65,"Pan normal",0,2
"2023-08-29 22:19:45+0200","2023-08-29 20:19:45","Alicante - Periodista Rodolfo Salazar","0156F","Uber Eats","ONLINE",40.1,0.0,40.1,0.0,3.65,"Punto menos",0,1
"2023-08-29 22:19:45+0200","2023-08-29 20:19:45","Alicante - Periodista Rodolfo Salazar","0156F","Uber Eats","ONLINE",40.1,0.0,40.1,0.0,3.65,"Patatas fritas caseras",0,1
"2023-08-29 22:19:45+0200","2023-08-29 20:19:45","Alicante - Periodista Rodolfo Salazar","0156F","Uber Eats","ONLINE",40.1,0.0,40.1,0.0,3.65,"Hamburguesa normal",0,2
"2023-08-29 22:19:45+0200","2023-08-29 20:19:45","Alicante - Periodista Rodolfo Salazar","0156F","Uber Eats","ONLINE",40.1,0.0,40.1,0.0,3.65,"Sin Extras",0,2
"2023-08-29 22:19:45+0200","2023-08-29 20:19:45","Alicante - Periodista Rodolfo Salazar","0156F","Uber Eats","ONLINE",40.1,0.0,40.1,0.0,3.65,"Perla Negra",1430,1
"2023-08-29 22:19:45+0200","2023-08-29 20:19:45","Alicante - Periodista Rodolfo Salazar","0156F","Uber Eats","ONLINE",40.1,0.0,40.1,0.0,3.65,"Al punto",0,1
"2023-08-29 22:19:45+0200","2023-08-29 20:19:45","Alicante - Periodista Rodolfo Salazar","0156F","Uber Eats","ONLINE",40.1,0.0,40.1,0.0,3.65,"Boniato frito",150,1
"2023-08-29 22:19:45+0200","2023-08-29 20:19:45","Alicante - Periodista Rodolfo Salazar","0156F","Uber Eats","ONLINE",40.1,0.0,40.1,0.0,3.65,"MayoTrufa (Servidas aparte)",150,1
"2023-08-29 22:30:05+0200","2023-08-29 20:30:05","Alicante - Bazan","AQYTTABW","Glovo","CARD",16.4,0.0,16.4,0.0,0.0,"El Zar",1490,1
"2023-08-29 22:30:05+0200","2023-08-29 20:30:05","Alicante - Bazan","AQYTTABW","Glovo","CARD",16.4,0.0,16.4,0.0,0.0,"Pan normal",0,1
"2023-08-29 22:30:05+0200","2023-08-29 20:30:05","Alicante - Bazan","AQYTTABW","Glovo","CARD",16.4,0.0,16.4,0.0,0.0,"VEGETARIANA GARBANZOS en vez de carne",0,1
"2023-08-29 22:30:05+0200","2023-08-29 20:30:05","Alicante - Bazan","AQYTTABW","Glovo","CARD",16.4,0.0,16.4,0.0,0.0,"Patatas fritas caseras",0,1
"2023-08-29 22:30:05+0200","2023-08-29 20:30:05","Alicante - Bazan","AQYTTABW","Glovo","CARD",16.4,0.0,16.4,0.0,0.0,"Hamburguesa normal",0,1
"2023-08-29 22:30:05+0200","2023-08-29 20:30:05","Alicante - Bazan","AQYTTABW","Glovo","CARD",16.4,0.0,16.4,0.0,0.0,"Queso en las patatas",150,1
"2023-08-29 22:00:37+0200","2023-08-29 20:00:37","Alicante - Periodista Rodolfo Salazar","27DA8","Uber Eats","ONLINE",19.4,0.0,19.4,0.0,1.76,"El Zar",1490,1
"2023-08-29 22:00:37+0200","2023-08-29 20:00:37","Alicante - Periodista Rodolfo Salazar","27DA8","Uber Eats","ONLINE",19.4,0.0,19.4,0.0,1.76,"Pan normal",0,1
"2023-08-29 22:00:37+0200","2023-08-29 20:00:37","Alicante - Periodista Rodolfo Salazar","27DA8","Uber Eats","ONLINE",19.4,0.0,19.4,0.0,1.76,"Madurada PUNTO",0,1
"2023-08-29 22:00:37+0200","2023-08-29 20:00:37","Alicante - Periodista Rodolfo Salazar","27DA8","Uber Eats","ONLINE",19.4,0.0,19.4,0.0,1.76,"Mixto de patatas y boniato",150,1
"2023-08-29 22:00:37+0200","2023-08-29 20:00:37","Alicante - Periodista Rodolfo Salazar","27DA8","Uber Eats","ONLINE",19.4,0.0,19.4,0.0,1.76,"(Beyond) Extra de BeyondMeat",200,1
"2023-08-29 22:00:37+0200","2023-08-29 20:00:37","Alicante - Periodista Rodolfo Salazar","27DA8","Uber Eats","ONLINE",19.4,0.0,19.4,0.0,1.76,"Sin Extras",0,1
"2023-08-29 22:00:37+0200","2023-08-29 20:00:37","Alicante - Periodista Rodolfo Salazar","27DA8","Uber Eats","ONLINE",19.4,0.0,19.4,0.0,1.76,"Salsa BBQ (Servidas aparte)",100,1
"2023-08-29 22:15:22+0200","2023-08-29 20:15:22","Alicante - Bazan","AB5XY1MC","Glovo","CARD",10.6,0.0,10.6,0.0,0.0,"Cocacola bote",190,1
"2023-08-29 22:15:22+0200","2023-08-29 20:15:22","Alicante - Bazan","AB5XY1MC","Glovo","CARD",10.6,0.0,10.6,0.0,0.0,"Arepa Rumbera Remix",770,1
"2023-08-29 22:15:22+0200","2023-08-29 20:15:22","Alicante - Bazan","AB5XY1MC","Glovo","CARD",10.6,0.0,10.6,0.0,0.0,"Asada",0,1
"2023-08-29 22:15:22+0200","2023-08-29 20:15:22","Alicante - Bazan","AB5XY1MC","Glovo","CARD",10.6,0.0,10.6,0.0,0.0,"Sin guarnicion",0,1
"2023-08-29 22:15:22+0200","2023-08-29 20:15:22","Alicante - Bazan","AB5XY1MC","Glovo","CARD",10.6,0.0,10.6,0.0,0.0,"Bacon",100,1
"2023-08-29 22:04:04+0200","2023-08-29 20:04:04","Alicante - Periodista Rodolfo Salazar","673","Glovo","CARD",44.8,0.0,44.8,0.0,0.0,"LA UNO",1460,1
"2023-08-29 22:04:04+0200","2023-08-29 20:04:04","Alicante - Periodista Rodolfo Salazar","673","Glovo","CARD",44.8,0.0,44.8,0.0,0.0,"Pan normal",0,3
"2023-08-29 22:04:04+0200","2023-08-29 20:04:04","Alicante - Periodista Rodolfo Salazar","673","Glovo","CARD",44.8,0.0,44.8,0.0,0.0,"Madurada HECHA",0,1
"2023-08-29 22:04:04+0200","2023-08-29 20:04:04","Alicante - Periodista Rodolfo Salazar","673","Glovo","CARD",44.8,0.0,44.8,0.0,0.0,"Patatas fritas caseras",0,3
"2023-08-29 22:04:04+0200","2023-08-29 20:04:04","Alicante - Periodista Rodolfo Salazar","673","Glovo","CARD",44.8,0.0,44.8,0.0,0.0,"Hamburguesa normal",0,3
